,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_AFR,OWID_ASI,OWID_DRV,OWID_EUR,OWID_GDR,OWID_GFR,OWID_NAM,OWID_OCE,OWID_PMA,OWID_RVN,OWID_SAM,OWID_SML,OWID_TUS,OWID_WRL,OWID_YAR,OWID_YPR,OWID_ZAN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
AFG,0.0,0.3327518465929884,0.307094825942696,0.4840338109793873,0.29626051574848683,0.3011249870714519,0.38204769590025633,0.3980272219362277,0.33915932168019947,0.3597064823220055,0.3529168415006945,0.2817630435123876,0.28032685414498454,0.41686651062963576,0.486076950917583,0.3891978548338522,0.3519240487534039,0.2236289286272276,0.12362550254408042,0.24228346882983642,0.4730722421142924,0.29312205464860536,0.37083444384076003,0.3057944580274497,0.5179150049099898,0.5118882582791277,0.522963545747215,0.3745367866116718,0.2916858505181336,0.3415628264250922,0.3233741161216386,0.43714514768996293,0.21096920685343867,0.26260026916721035,0.44881396572285737,0.30019491950967103,0.41334445818238474,0.3024983626263282,0.30773749731755357,0.35196199930905736,0.3575007981699115,0.5914631472544577,0.2298278073916463,0.2886189398821675,0.2060275938544378,0.43155703382337657,0.803619048475363,0.6348545246506112,0.2870660878141143,0.3935750723536864,0.5693904781669586,0.42020739344581154,0.5100544843868987,0.27955467050263577,0.38807620343010485,0.20350684778836106,0.2573976084798339,0.31984532668189364,0.2742471785165753,0.48147028056778396,0.32464903426042974,0.3557076956039794,0.25141805255253086,0.36032704257254355,0.4194117066006645,0.17038400724981742,0.3985025241912983,0.47469102368013344,0.29483164306344883,0.27901099487536063,0.33614935658308476,0.3734172867384218,0.3589252100149172,0.4402163943245035,0.3178264362416518,0.4895115309854926,0.3689556189011147,0.4406908246080973,0.28867779268500693,0.4580502172702343,0.24336867437786552,0.3027870887073101,0.141194163437125,0.20916794961092913,0.2749460623581114,0.27094451153022225,0.20540513307668004,0.4443253345251205,0.23567357427667743,0.5640476272136212,0.3490914784980994,0.17541694010692088,0.22938318409813774,0.7483914675456663,0.19385355679941393,0.10788841956410831,0.1864797034345062,0.3166947484632424,0.26890112402443933,0.23230931850562936,0.33823045858395157,0.48949936790128723,0.268930079623214,0.7459824472664952,0.22177244678265945,0.2061513064605185,0.5141756588406987,0.16960128044045938,0.25862728896996184,0.28748502747477644,0.27674605639807354,0.6542776205486398,0.18623830551791945,0.22210218503752105,0.5098082372633277,0.44593620224628067,0.5340413370353855,0.17519736020388607,0.32198003704292144,0.4639439443583101,0.23613691912359058,0.19816862360941875,0.5181053943865714,0.3740255174906158,0.33183215125045795,0.4486967497868065,0.24376534591964566,0.2722401799377533,0.8325546111576402,0.6852440423909798,0.20799281358123342,0.5513122229322227,0.5181053943865714,0.22298862869006514,0.5365158827877821,0.3743671974153224,0.25986535519334664,0.17479154238912942,0.7514176100401804,0.1865088847698043,0.2842840075454067,0.7725916590266613,0.4837976541677005,0.5163819059326921,0.7602611156416021,0.5442115506378954,0.2949230431012942,0.26097663127500104,0.3184559620129396,0.30110118393529617,0.5458563420944911,0.2846138032841676,0.49280895173169037,0.30504932908257454,0.5089041474713364,0.3100307912193146,0.3088049297441757,0.6463510139425134,0.2748814908611198,0.5014442283669751,0.47076896937171325,0.27551418240448905,0.4304392234652628,0.2570640885658262,0.5733177162455529,0.743020855107106,0.32865025744181897,0.6133156368077192,0.1948361814132971,0.2814588983332483,0.33244779154505133,0.6116754833626932,0.6573256008716092,0.48776100144037277,0.3969146641812192,0.2780697916123952,0.4780715595641818,0.18687477418569814,0.30750176874257923,0.37535452630844207,0.22650593048069542,0.41898396475114946,0.3791239134888552,0.5147512873118194,0.4833860972499278,0.43442415833540576,0.761205497694832,0.7109226901864198,0.7456232527137829,0.3173541864485437,0.7659950454256008
AGO,0.3327518465929884,0.0,0.3536801561546113,0.27554593024234475,0.4404772583458608,0.29193229232416534,0.5294501510674272,0.5476152812575017,0.43650779908566645,0.4038025752034272,0.49859721446167826,0.21924147880504616,0.45330290527689043,0.5276027965822644,0.5554977842770775,0.2938073664147951,0.42693347630749895,0.4210814102150984,0.30584315120784816,0.4248004188838269,0.5504166397231168,0.1856537353985982,0.3681361047135301,0.3153455684081386,0.6355376881723227,0.5024914150477293,0.5555132708303182,0.5229541552758946,0.2773235245971475,0.22537924663340278,0.2612314869625626,0.2112368810513466,0.3953059292247779,0.28012995460376244,0.4368705263467333,0.3552972196233542,0.4748809198297553,0.2766675375853226,0.4434424220780922,0.5099476607384056,0.1998916763395826,0.7112080273477059,0.40981630313502904,0.1337222991593701,0.24305693106446646,0.36882797094417513,0.8260957517026151,0.6212993874469108,0.3978845378595697,0.3450494209728081,0.6808736366889458,0.40954784052872095,0.6061231422036659,0.16609271435612186,0.5172903897369038,0.3741764170917193,0.3828433404692829,0.36713154125251324,0.20495239481784253,0.4691431345724998,0.32403363580081385,0.5084757870434732,0.3467053579413389,0.38869232258091857,0.5179296016486268,0.3589784078699568,0.4870951717853454,0.4889246458164141,0.46019644960332046,0.22610313824996756,0.48156757824119506,0.5152563263977904,0.48248535398324693,0.3281347156795707,0.4806814457576957,0.6407434368694594,0.5178397487716002,0.5003772014116196,0.25685703184708764,0.5983462138070984,0.4334028900537659,0.07431680932986402,0.3738320650270911,0.3683090935097189,0.34941608135043256,0.24698817699823744,0.19842180597621767,0.41578469195012563,0.3392732390853129,0.36065219156577066,0.4743728143356619,0.3715850535122606,0.39772935705098034,0.7915416421666198,0.3836525860015527,0.298672058206642,0.3753567185936382,0.273585664630316,0.23852353201100027,0.27871617307164465,0.421560015073232,0.5225355420847221,0.2854362787456378,0.7559154478904999,0.15987330702388863,0.43581634162604893,0.5122908261621123,0.30711769207605205,0.29834931649592383,0.3753782820266059,0.20676213209545538,0.6664789003489408,0.28333367685752464,0.3766866290917191,0.5107528916980683,0.577144272635444,0.654294547022588,0.3096816682248706,0.470118508803929,0.4530656557905416,0.17322775214046865,0.4304283126569704,0.5297338629335222,0.453747811880899,0.2351556336456108,0.4535384629886076,0.43040323219864735,0.37229200393411405,0.8325546111576387,0.7171409996325538,0.39954646991311676,0.5559386229221323,0.5297338629335222,0.43386377745373855,0.557574068190028,0.4479497918806189,0.4524617502791351,0.33150810215640236,0.7552223828640817,0.35820990948013076,0.47652860579379247,0.7659394659378195,0.5531927569829914,0.6422162478674449,0.752525296802211,0.5697493689333489,0.23086866466412811,0.3000354413042624,0.4879434507356395,0.3730602280753879,0.4543132876349834,0.24793144346416912,0.5196674126416646,0.3054569523655993,0.3087245176791255,0.3914128839950587,0.39669849314340744,0.43922242841883397,0.33874911561388243,0.28205952715477656,0.4583845963485681,0.4067642240297792,0.45472970753155434,0.349559692385871,0.6854635152741503,0.7336805691647069,0.26357796577482123,0.7441623530958582,0.23487761907765511,0.1502665696864922,0.47421294325207275,0.7464830798555925,0.7723834368247139,0.5444756048565982,0.543390825141453,0.2730957060273082,0.6136221309558205,0.40725100655929203,0.40799622025839133,0.4231086887492863,0.3450525139945409,0.46976420151808,0.5150388234620538,0.6631905272874157,0.6126901884951956,0.448013103682071,0.7549564405612172,0.8155065934024838,0.7559348325230888,0.29131501794924625,0.7601071962351243
ALB,0.307094825942696,0.3536801561546113,0.0,0.41744057972786863,0.2429477699543594,0.17654322429046343,0.3485118099491511,0.3419760715894722,0.2221304219678549,0.5256061143809243,0.2994335388442251,0.34956001306988355,0.3961532496343333,0.4464176997867497,0.31784996147956035,0.29470085032868226,0.19395928159920606,0.2718930370057296,0.292896252505292,0.25656630665023605,0.5093504065125658,0.23999096424765984,0.4636024284235371,0.37553641027416623,0.43761062315165583,0.5889310790408129,0.6377965403842976,0.3425800398460265,0.3608672105366744,0.4328897624320208,0.20673519524855852,0.38742963457317314,0.24636070998681311,0.3805070434639175,0.5587910664578993,0.3398084262515745,0.22286288527559098,0.38432274748855844,0.2115778441823148,0.31985397095442303,0.4219853070550845,0.4578359946037872,0.254691254870573,0.310173891588712,0.37210589731999866,0.2591232738980256,0.7991949891330686,0.690547479886828,0.15784458911911944,0.4888704467361193,0.4620792191066901,0.5191619113812892,0.5275847513361839,0.3029562177440699,0.29786138066354995,0.20218141623672944,0.4403366878963828,0.37602144021252054,0.3220695673073062,0.5757738138820708,0.4584997970482444,0.33661922303595787,0.45998779755225,0.4354393256384266,0.48145856373184137,0.33785996708111166,0.262848929362344,0.5937123168532176,0.27718517756641986,0.21288502543631724,0.29360105810864123,0.3131370247173582,0.3566799754698773,0.2946965972486536,0.4035095032016706,0.41990721805772346,0.34089199417129856,0.5092823364073003,0.4323524666015709,0.36917277248538966,0.27322153259906834,0.3345192365562358,0.24275547712185616,0.4101504436097963,0.17842735956272493,0.3064020093483346,0.3392125824133327,0.2672168116729941,0.45370219315861804,0.48171892162988506,0.33567211447989054,0.3798431699364827,0.20485151473331514,0.744444794879301,0.2223877790231531,0.26247275736841164,0.22093248959958595,0.4134461649839486,0.2823278063496251,0.16206787668921066,0.1898064078413859,0.5447320905569311,0.27032339645983405,0.7654357880421576,0.32923246672955275,0.30923078907945384,0.6187732272195724,0.3738074515336129,0.3551070148388928,0.486287682751858,0.2738891991566831,0.7203473928634742,0.3871476406320029,0.4195031404296282,0.59704875495483,0.40833435553298963,0.44643216441853595,0.3998346705683054,0.39913084453186387,0.5574179628910478,0.30910195561660203,0.2952464669673189,0.37670230271484917,0.2239709473727313,0.26508632793395326,0.5411623944056492,0.3091309953005177,0.3869673739116055,0.8325546111576306,0.6945542241555818,0.23264177796803345,0.6112407196570088,0.37670230271484917,0.2716177857818546,0.5849883177923639,0.46159943119646324,0.3073913507746486,0.41480452872314083,0.7820985183373576,0.39764609249225313,0.34401344900111974,0.7877995835656072,0.31475457516337263,0.3795492565360683,0.777906265764907,0.6506108697634507,0.417709137827287,0.18741860460319001,0.30478354011390935,0.4824516524717854,0.5084101493927108,0.35256188137129063,0.5503371360473284,0.3784175291236287,0.42188778119477416,0.5009293429513806,0.4796055017108983,0.5557361303347412,0.21758470030169783,0.421727265690704,0.5702929403119557,0.43550594044714974,0.27251066292666704,0.23113538261443112,0.46222504210413207,0.7653603015908538,0.44047967824196665,0.5115850217191492,0.20181520083364488,0.3310545571641644,0.3814346364818639,0.5522700504335213,0.6334269684381035,0.6238890886411818,0.34165209886078074,0.32646256304122934,0.36647897191144724,0.34232833751020736,0.26236898328104624,0.514656642600949,0.4350706058714788,0.2747972593982308,0.38831557111873316,0.46909076983102116,0.4441677239171446,0.5520699213183264,0.7824957210887491,0.5927574218996347,0.7809405383594281,0.40800004210249585,0.7858336141981268
ARE,0.4840338109793873,0.27554593024234475,0.41744057972786863,0.0,0.5496148319411219,0.3414468729862015,0.6629616245549115,0.6756005214188452,0.5445322418389817,0.5945402633411091,0.6280582365459737,0.4491641955018609,0.6258679768418866,0.6962119430112201,0.6090323544635228,0.3326836525600527,0.5226197946816854,0.57279943429333,0.48793728657183066,0.5634174287041187,0.6903213490439092,0.3145502190989516,0.5868158753032484,0.5227606935080602,0.7241255048345225,0.6843057546134657,0.6222463718186045,0.6470094433891069,0.4927072358888817,0.37881049287353125,0.3522694749399343,0.27545592014748604,0.540257387944575,0.512174220291436,0.6215450503002312,0.5282884380219484,0.5436010463461194,0.5036236511038082,0.5378332508659055,0.6387511939181514,0.3148962534767141,0.7461448343131716,0.5541553465193302,0.34756448741137724,0.4580037981006757,0.39955927702890787,0.8284143504849858,0.737902079634002,0.4855435673034568,0.3965802491702416,0.734708376052099,0.6195177341921223,0.7173019605912282,0.3709887175089796,0.626219638052962,0.49857243167000126,0.580594293706279,0.5519415476342188,0.4210860195132272,0.6552560367809269,0.554976194214159,0.6493405199138603,0.5101662212600107,0.5893753073039922,0.6963492640183665,0.5485768719032376,0.5748895818429718,0.6471931411961961,0.5888285109049769,0.3578403693778931,0.6175014087517836,0.6164428207540172,0.605984138748112,0.3375323300646671,0.6507493456522807,0.7138814277871791,0.657950876211551,0.6849915424960688,0.46893325975061934,0.6936136799063785,0.5805486381827221,0.32511995710378866,0.4990434879383066,0.556038971292994,0.4811837371165717,0.44003470318470034,0.37477072724997595,0.45363974301493104,0.47959952417978846,0.27932988766110695,0.5945977553413951,0.5473317348675222,0.5168442520142639,0.8154487180829068,0.5182950895232843,0.43415645450249635,0.5108770919478672,0.5106136645668301,0.4153077032674585,0.40717229155481965,0.5233427134622239,0.6908146969779575,0.4449639993868853,0.7202993394420701,0.3646466198228556,0.5853059340175372,0.6758680770985376,0.47094744734369537,0.5153713878324202,0.5512754930427057,0.3756979479193264,0.723430543162075,0.4776739222432625,0.5677031394157288,0.690995894958873,0.7118048354815111,0.7418254541837169,0.469459312021114,0.6498723850252701,0.6488771627040439,0.40076293812652625,0.576090728678938,0.5646107573658964,0.5450070258543436,0.2562835282036747,0.6596269774266188,0.5972020847506448,0.582625980832849,0.8325507404382642,0.7913096256985801,0.5356213361821301,0.7267017724716116,0.5646107573658964,0.5819810596905207,0.7161153287830068,0.6457154308509845,0.6102848892632357,0.4862992703390215,0.7860289352445471,0.540752827715486,0.6299273199377354,0.8095547617447223,0.607197408401946,0.6963080697319518,0.8045426311982015,0.645539482909348,0.46278399758888905,0.4391167941501416,0.626687610273478,0.5786734335363268,0.2979051351698233,0.4697559053532389,0.6911156529362488,0.5183951174166643,0.22983439148546092,0.48047458592759495,0.5921298470435576,0.3178835319089654,0.4727076321793031,0.17736180218581904,0.6449074507400516,0.6010848667067029,0.503754195999398,0.5022280116789885,0.7363497082536298,0.796371510962796,0.49067260899362036,0.7871323694384328,0.3676291780253655,0.3872075494756788,0.6525293690953472,0.7930299996841496,0.803759280490037,0.5946786575269204,0.6575160963758092,0.47069529629431633,0.6790690330599696,0.5806088390645799,0.5294960776273213,0.6288211157502442,0.5319859972130453,0.5277270086159369,0.67739543537987,0.7254784892427849,0.7328312225758131,0.48682248688375307,0.800611749555471,0.8160201514745424,0.7778553541591564,0.5219440247359525,0.8028744481317467
ARG,0.29626051574848683,0.4404772583458608,0.2429477699543594,0.5496148319411219,0.0,0.32870997354981596,0.20153107757282096,0.26936024083566307,0.10929086755083729,0.48927167998684806,0.22763047298307845,0.3827804373852081,0.34495667181458084,0.3960707154295698,0.24578694790598407,0.4105534412438167,0.17917370121469184,0.17831233900166255,0.268966500473173,0.11892175016846808,0.48196872036342703,0.3502643056108941,0.44558835720012746,0.38265304210366724,0.2896193368024605,0.5605337105004514,0.6227446227427101,0.3077963890725149,0.3788103411397214,0.4766996632156112,0.323026771516949,0.48969344158799916,0.12175839478343552,0.3774333805551697,0.5332590807501795,0.3530066895714702,0.21998671489714447,0.39485610621697975,0.13067346630105578,0.17762841446545022,0.4867035104064653,0.4484215498381307,0.11106938443940192,0.38737551430773837,0.37708898072980274,0.3146272336021031,0.7967303942614276,0.6710242503880522,0.15360496320811587,0.5295288143605326,0.3326145175144693,0.49355678553498444,0.5017012486536712,0.3746671002928081,0.15206449873322472,0.14027063760168684,0.396825551044161,0.37631044994247126,0.37111561767244716,0.5476406433022168,0.43782362601510966,0.18530675257423895,0.43742047983623134,0.41988214528191486,0.43969369871682157,0.28534527532121695,0.14628959611814632,0.5628080085982942,0.08466141558355958,0.31726899158512767,0.23144508499287497,0.12387612811182673,0.352339221768172,0.36902431600535357,0.3523087399283465,0.3964841389494336,0.2480817585797683,0.4725988476958515,0.43731456386215356,0.26015676046471986,0.16403684970686952,0.4112185350271039,0.2492472466373258,0.371095441513322,0.2062313247158976,0.35393221315134077,0.3814288363107525,0.2819132278425605,0.4418880882574481,0.5898547697047135,0.3374613992254878,0.34288702620024225,0.12724159659789092,0.7371108909181314,0.14772842443739737,0.28643120656237,0.15085458604348193,0.41770087968853953,0.34613415602246694,0.20847674888535528,0.2014891968253229,0.5159636520191029,0.32839782683022956,0.782211189990263,0.38072376882629944,0.262586605470596,0.588415708431256,0.3696793753888049,0.35647355976633155,0.4536554506780207,0.3550721315122153,0.7056700342357142,0.37648730439298017,0.3766031473414008,0.5658395153800866,0.32718132103371395,0.32208366119459303,0.39161300665674637,0.34687085595010814,0.5291180336369171,0.3595010814951895,0.25210020831641766,0.2984821758076381,0.15213407450641153,0.40304004104120794,0.5080203217105911,0.22698554994153988,0.35333887897602967,0.820660809950393,0.6807916079934136,0.1425586758405906,0.5833451468044657,0.2984821758076381,0.22332048105253147,0.5578623696485288,0.42365762201035145,0.2519354179333436,0.3971841269681166,0.7745920921922421,0.3629174381857869,0.29086063984741584,0.7813356549320158,0.2443096316582212,0.3728979725823108,0.7702453151443232,0.6327513498636558,0.43014532802197775,0.25768879869348,0.19264586114012644,0.4435907098610694,0.6121336112663345,0.37888764433233096,0.5215057904252333,0.38610988924164336,0.5413863084301709,0.49551204822961753,0.438345491443864,0.6619054659236491,0.2797577074176652,0.5425717600150727,0.5426734087427194,0.38876360954814765,0.20710367426608248,0.2605536776161572,0.33707025766376286,0.7559889764059269,0.4474471329972571,0.4365998932368313,0.2692086687320195,0.3885850254621513,0.32773465413956016,0.5347126892315625,0.6194852044886388,0.6100249536241303,0.19998143146144431,0.35877274691378663,0.3622082932741129,0.2920563761372492,0.297783164527857,0.47343314139132037,0.40329095554979344,0.1797555850937834,0.3155057025463741,0.4515061850590967,0.3800625048127262,0.5673559094246416,0.7749633821750079,0.5340832205499629,0.7740913300496977,0.4100420753423378,0.7787980955777164
ARM,0.3011249870714519,0.29193229232416534,0.17654322429046343,0.3414468729862015,0.32870997354981596,0.0,0.4236392263818298,0.4307110685909932,0.30226490446290355,0.5218029522000907,0.35968744117354756,0.31955092051229983,0.40146888955308613,0.4717129515802227,0.41004628156956735,0.2119942395329272,0.26646283654150843,0.3402638230355902,0.30754409557121515,0.3320838831693772,0.5129810165200315,0.17273829256772374,0.45773130716930793,0.3597090234493116,0.5150748194973735,0.5883535677527028,0.6327220158535166,0.3784178506026119,0.3393595289371192,0.4014067393284037,0.16307064259426673,0.31568826083917706,0.31242608142152395,0.3672746967552463,0.5549273667432909,0.32332207774842875,0.3124129281625794,0.3660542571629491,0.3146880211054556,0.4030719695344671,0.3801411591336369,0.5390045950902322,0.3233285697163006,0.2520911945040219,0.35723645724667735,0.27787343504636874,0.8006399541122766,0.6896535579559026,0.26119323222907737,0.46380945907185855,0.5420832613933254,0.5157926921289101,0.5332751652130837,0.24857122683118807,0.3808485199581919,0.2770434479759933,0.43869350372917354,0.3647780148441923,0.2828985541340544,0.573708070729909,0.45133043162688763,0.40818901965829696,0.4533399502744734,0.42989809989856415,0.4867901750199844,0.3587494428692919,0.345630447071179,0.5908491981296263,0.35807607747571435,0.16014776752173868,0.348184572877518,0.40160176076230764,0.3551605929459703,0.27431924489454784,0.4108635073335856,0.458163312425298,0.39977051792020823,0.5124911925056594,0.41636660023281297,0.4456171650059125,0.3459892719424076,0.2779888512383858,0.24157415821259676,0.4079360320530092,0.21475316374074288,0.2687629894357902,0.3125543132883538,0.3108268900878303,0.4447999399652486,0.41231295329311723,0.3330727557561808,0.37826041278526057,0.29063865969259184,0.7472828253278053,0.2944552535690629,0.28032881399313325,0.2894003325650669,0.3976793581968352,0.23411545145902796,0.18655716369027683,0.2543023419781877,0.5465259530831242,0.2279240523676321,0.7614588440416425,0.2944312520272459,0.325845241098629,0.6165189227174893,0.3646824928889674,0.3411295174416447,0.48115698785579963,0.21239453098469696,0.7180642137899088,0.3792044797250185,0.4177630039730453,0.596312515660086,0.46666383157956515,0.5234759946163784,0.39065769364715996,0.4156710794034705,0.5554156076554486,0.2700851348838796,0.31833468844957313,0.43192562109313,0.30353883198877274,0.17306114482357157,0.540595939109779,0.36482462875663,0.38947919525435654,0.8325546111576393,0.6974101005299211,0.30805472518886795,0.6121682698754886,0.43192562109313,0.33840747196295723,0.5869903560932562,0.4640124177732823,0.3653191270655686,0.4068690592625748,0.7811082332297679,0.3946449588929431,0.3681025999897042,0.7877960512243802,0.407110219705683,0.45878303652532143,0.7779377501512297,0.6463983507844336,0.39831115042795645,0.1823635077328872,0.38629096233571997,0.4790527096072302,0.47404911737791705,0.3264700427303095,0.5518889039132682,0.36205314732678745,0.341940204218537,0.49153964122766386,0.47704774572748304,0.48993641116468045,0.2022227501807106,0.34699893207504146,0.5677030491672485,0.435738644715532,0.3349144893668794,0.2365976098092989,0.5431106036950242,0.7653180842224792,0.42362946060659473,0.5777761296955052,0.19635866128300367,0.2865747485326387,0.42105396438718984,0.5812695991895325,0.6415134705363932,0.6181954829136384,0.42943389617231925,0.29790907807341244,0.4212287736997422,0.3511806164906372,0.2507263440280363,0.5131502805458098,0.4322497996527368,0.3471150522191329,0.43587131499621307,0.48311559912313123,0.49099710723001444,0.5385193075902157,0.782152979194991,0.6669007414720574,0.7796500991236688,0.39346883043222236,0.7855180686111947
AUS,0.38204769590025633,0.5294501510674272,0.3485118099491511,0.6629616245549115,0.20153107757282096,0.4236392263818298,0.0,0.14784241569870232,0.19457821909747192,0.49787587350304646,0.16424823469905378,0.4256428780920474,0.2905344230357675,0.27910058594702974,0.2779751705658818,0.48475211167314436,0.2355084367168523,0.20264210749089415,0.3452570042104229,0.18202832236280828,0.42038184194477135,0.43863467418401053,0.43078688871851345,0.39357083323702197,0.21381383264744533,0.5112370702172825,0.6727258947899813,0.2410009841960926,0.40345453820981897,0.5641236665298147,0.4054363356425367,0.5656121249572127,0.2124135828512587,0.39986360506290985,0.5214014132981136,0.3602899908682791,0.2651977373174186,0.41628597716387183,0.23800956962513017,0.09739777356591178,0.5864842586459822,0.40958695051510635,0.19306864599729012,0.4598748015594365,0.44547420334988935,0.4017572433015015,0.788694863895665,0.633695866444503,0.2786569639789402,0.6362451518656002,0.3029394242498929,0.4689185038006249,0.43682859327828466,0.4412943428087764,0.13309983357242758,0.26321569506711806,0.3983910980010598,0.3723145028154899,0.42297574584090053,0.514081377902309,0.4458056382770667,0.05447832331550098,0.5050722577971404,0.3995766106668594,0.3353226346428549,0.31225531738710033,0.20755000070446086,0.5493888161224394,0.14102353342884524,0.39862123081756784,0.17642157929362387,0.15795595347431093,0.3242424897459332,0.4640331601790436,0.2660811490780447,0.3294741448821833,0.1368273284390887,0.3925709402837838,0.4980038628759948,0.17091060719977696,0.18203853154293212,0.4899599775560763,0.32986050174040754,0.39434517638025507,0.2665913494197169,0.3989364364521404,0.4848312418739956,0.36484025911226725,0.5291833064837822,0.6674639058567619,0.3157683822983734,0.37415557946119327,0.24424318618251128,0.7150161454927538,0.2501547161562086,0.40037078933408654,0.25779563653815407,0.4397415763612958,0.40025039417089375,0.32622611357896975,0.24306307597157584,0.45587886755304774,0.37326621371725277,0.8237115746093626,0.4753780482855746,0.2636403895824552,0.5570927311195906,0.4486472985421911,0.3734918848749442,0.49526551667321905,0.421115961940893,0.7131868716915875,0.4484421861036089,0.38983739448377847,0.5101966629007646,0.17979340842073407,0.21760789640088052,0.4762918018690299,0.2550598823763831,0.4940441376417419,0.4265701765381225,0.26624568672320925,0.37579885091996573,0.21717549532908081,0.5050600599198506,0.4552279703775761,0.1997403466941395,0.3292838607860651,0.8265541113508926,0.6420379907363282,0.2307287974515339,0.516199203102424,0.37579885091996573,0.23163115474634222,0.4957012489137491,0.3592146305570518,0.21192504011185936,0.47978789247011816,0.773350925217028,0.3992018914983191,0.2293382710406607,0.7653012415993319,0.2767146070492567,0.33621333095363337,0.7511590659646383,0.6661270596479897,0.4838763388803457,0.32180271530990523,0.12972113896230278,0.4538496990958846,0.7293377456734497,0.41334294629852536,0.46187781516661286,0.39946515040254854,0.6256254739560505,0.5931916120054155,0.4361603541249053,0.734814361653857,0.32126793346813554,0.6369869531536232,0.5153920203267544,0.3673463163922396,0.32107215838642783,0.29020589375070305,0.3077480830253471,0.733174171273238,0.4872161724194807,0.3745773336563746,0.39100732099774793,0.45173362362013203,0.22546399663509487,0.47171802223368203,0.5736675106487528,0.6776542298177438,0.11928080581026192,0.39182745865150237,0.32275161300599287,0.28971042265679703,0.3109344781803471,0.4404472965586534,0.4496681411182662,0.29774799715898337,0.17919061840985054,0.39523189071085596,0.26057852052388747,0.6687662249997948,0.7589752050529613,0.5053445112027505,0.784414307288277,0.42491611426145864,0.7638009596122992
